0.059914184430589046, 0.0018016994341305257
0.15200000718014034, 0.03864193779974262
0.2240742179390359, 0.10757705035096843
0.28178464593597113, 0.18920034749351863
0.334751632307277, 0.2740172506792839
0.38984432790291623, 0.35744681049161847
0.4502334514619918, 0.4371288957094779
0.5179236967906395, 0.5106514733574808
0.5944918691073627, 0.5748580016427793
0.6792589550455976, 0.6277587104848776
0.7716890114007633, 0.6654430444371818
0.8701742642273141, 0.6813992887707678
0.9697873238581969, 0.6748484931363481
1.0661779086906977, 0.6487411213304434
1.1565494264230938, 0.6061629134928488
1.240364537412829, 0.5517053724682157
1.3182527469492704, 0.4890241528855524
1.3912401300072519, 0.4206966282325402
1.460453534027863, 0.34852965386154366
1.5269112166946281, 0.2738105887750289
1.5915042069706409, 0.1974759145723842
1.6549716782057633, 0.12020088123223302
1.717865612437286, 0.042450539744368514
1.7807083271096869, -0.03533197334983537
1.843943691227408, -0.11280560537566342
1.908011714743504, -0.189589844431935
1.973765819623006, -0.26491625128885593
2.041761959494933, -0.33824146343663747
2.1125298509917263, -0.4088881400014529
2.186674364888475, -0.4759584668260972
2.2651945859152405, -0.5378305231442052
2.349235464718454, -0.5919521589734742
2.4387069860176673, -0.6364807421021427
2.533632916963012, -0.6674780302298144
2.6328369899185295, -0.678486986158721
2.732259201444608, -0.6690617369063363
2.82860437847771, -0.6427097601899701
2.919121128996606, -0.6004665112863143
3.002536976634431, -0.5454075280645448
3.0795421499391433, -0.48166223049625295
3.151542494323443, -0.4122933165964243
3.2198822995621303, -0.3393003458456532
3.285714061940518, -0.2640269108520942
3.350011960364164, -0.1874208801797757
3.4133524237557427, -0.11006113300146783
3.4760330500088266, -0.032144227429221475
